"Year","Month","Day","Hour","Minute","power","wind_direction","wind_speed","temperature","pressure","air_density"
2010,1,12,2,0,0.008,40.596,2.197,270.41,99029.008,1.249
2010,1,12,3,0,0.068,44.376,3.015,270.114,99041.832,1.252
2010,1,12,4,0,0.994,49.867,4.367,269.483,99061.968,1.257
2010,1,12,5,0,0.053,59.653,2.807,269.187,99098.592,1.258
2010,1,12,6,0,0.061,80.799,2.917,269.568,99137.048,1.255
2010,1,12,7,0,0.038,65.474,2.59,269.244,99171.832,1.257
2010,1,12,8,0,0,57.59,1.861,269.669,99200.216,1.261
2010,1,12,9,0,0,69.277,1.089,272.458,99212.12,1.256
2010,1,12,10,0,0,45.874,1.382,274.024,99224.024,1.251
2010,1,12,11,0,0,45.023,1.342,276.068,99216.696,1.242
2010,1,12,12,0,0,21.896,1.339,277.576,99189.224,1.235
2010,1,12,13,0,0,21.534,1.412,278.827,99165.424,1.229
2010,1,12,14,0,0,6.921,1.287,279.63,99119.648,1.225
2010,1,12,15,0,0,22.918,1.196,279.935,99074.784,1.223
2010,1,12,16,0,0,57.053,1.513,279.343,99040.904,1.223
2010,1,12,17,0,0,98.74,1.91,274.427,99011.608,1.223
2010,1,12,18,0,0.051,177.946,2.801,273.999,99012.528,1.22
2010,1,12,19,0,0.603,189.68,3.967,277.033,98993.296,1.218
2010,1,12,20,0,1.104,193.129,4.513,276.819,98981.4,1.218
2010,1,12,21,0,2.148,194.605,5.398,276.743,98958.504,1.217
2010,1,12,22,0,4.385,189.805,6.707,276.715,98918.224,1.216
2010,1,12,23,0,10.144,189.959,9.085,277.063,98885.264,1.217
2010,1,13,0,0,11.758,191.519,9.854,277.319,98860.544,1.215
2010,1,13,1,0,13.546,191.321,11.315,277.612,98834.912,1.214
2010,1,13,2,0,13.788,191.167,11.797,278.101,98808.36,1.212
2010,1,13,3,0,13.939,189.739,12.35,278.116,98759.832,1.212
2010,1,13,4,0,14,191.184,12.838,278.296,98719.552,1.211
2010,1,13,5,0,14,189.684,13.711,278.046,98690.256,1.212
2010,1,13,6,0,14,189.481,14.285,277.753,98671.944,1.213
2010,1,13,7,0,14,188.696,14.712,277.673,98649.968,1.213
2010,1,13,8,0,14,187.712,14.971,277.942,98615.176,1.213
2010,1,13,9,0,14,187.69,15.563,277.835,98586.8,1.21
2010,1,13,10,0,14,188.382,16.015,279.371,98533.696,1.21
2010,1,13,11,0,14,188.328,16.171,280.72,98462.28,1.208
2010,1,13,12,0,14,187.652,16.101,281.614,98386.288,1.205
2010,1,13,13,0,14,189.278,16.058,282.538,98319.456,1.2
2010,1,13,14,0,14,188.739,14.907,282.877,98267.264,1.199
2010,1,13,15,0,14,190.178,13.25,282.667,98233.392,1.199
2010,1,13,16,0,14,191.666,13.097,281.94,98187.616,1.2
2010,1,13,17,0,14,187.948,16.693,280.75,98102.472,1.2
2010,1,13,18,0,14,184.954,17.666,280.518,98080.496,1.2
2010,1,13,19,0,14,185.465,18.103,280.31,98061.264,1.2
2010,1,13,20,0,14,185.904,17.858,280.048,98054.856,1.201
2010,1,13,21,0,14,183.757,17.962,280.338,98048.448,1.201
2010,1,13,22,0,14,182.461,17.465,280.381,98021.896,1.201
2010,1,13,23,0,14,182.307,17.898,280.359,97986.184,1.2
2010,1,14,0,0,14,187.624,16.864,280.701,97967.88,1.197
2010,1,14,1,0,14,191.486,17.358,280.896,97955.976,1.197
2010,1,14,2,0,14,192.381,16.766,280.753,97961.472,1.198
2010,1,14,3,0,14,195.831,16.406,280.582,97963.304,1.199
2010,1,14,4,0,14,196.853,15.911,280.692,97961.472,1.199
2010,1,14,5,0,14,194.414,15.487,280.722,97937.664,1.198
2010,1,14,6,0,14,189.492,15.093,281.513,97951.4,1.196
2010,1,14,7,0,14,188.031,13.775,281.421,97986.192,1.197
2010,1,14,8,0,14,189.475,13.055,280.912,98002.672,1.199
2010,1,14,9,0,14,186.448,12.734,281.119,98011.832,1.198
2010,1,14,10,0,13.887,187.463,12.212,280.545,98018.24,1.196
2010,1,14,11,0,13.383,185.083,11.172,280.344,98020.072,1.196
2010,1,14,12,0,12.135,181.584,10.119,281.339,98020.984,1.196
2010,1,14,13,0,11.728,181.623,9.89,280.793,98019.152,1.196
2010,1,14,14,0,8.587,181.716,8.523,281.235,98026.48,1.195
2010,1,14,15,0,9.445,181.578,8.862,281.019,98024.64,1.195
2010,1,14,16,0,7.706,187.726,8.175,282.059,98058.52,1.195
2010,1,14,17,0,6.985,184.37,7.888,281.601,98085.072,1.197
2010,1,14,18,0,5.683,182.744,7.379,281.714,98129.928,1.197
2010,1,14,19,0,8.42,184.765,8.453,281.818,98146.416,1.196
2010,1,14,20,0,6.733,181.612,7.794,282.087,98166.552,1.195
2010,1,14,21,0,5.983,178.739,7.495,281.784,98202.256,1.198
2010,1,14,22,0,7.589,175.169,8.12,281.54,98215.992,1.199
2010,1,14,23,0,10.44,181.107,9.252,281.952,98209.584,1.197
2010,1,15,0,0,6.118,178.574,7.552,282.19,98235.216,1.195
2010,1,15,1,0,1.598,177.783,4.995,282.178,98281.912,1.195
2010,1,15,2,0,2.477,177.107,5.648,282.611,98284.664,1.192
2010,1,15,3,0,1.152,172.218,4.592,282.868,98306.632,1.19
2010,1,15,4,0,0.211,171.94,3.378,282.142,98335.928,1.188
2010,1,15,5,0,0,345.932,0.949,279.609,98360.648,1.199
2010,1,15,6,0,0,82.237,0.741,278.592,98402.768,1.201
2010,1,15,7,0,0.24,95.463,3.415,278.879,98418.328,1.199
2010,1,15,8,0,0.045,91.058,2.731,280.628,98436.64,1.2
2010,1,15,9,0,0.059,87.239,2.932,281.391,98450.376,1.204
2010,1,15,10,0,0.198,86.953,3.344,281.812,98473.264,1.202
2010,1,15,11,0,0,74.005,1.901,281.959,98465.024,1.204
2010,1,15,12,0,0,58.845,1.98,282.944,98438.472,1.202
2010,1,15,13,0,0,46.528,1.168,283.445,98416.496,1.199
2010,1,15,14,0,0,45.402,1.782,284.861,98377.128,1.193
2010,1,15,15,0,0.04,45.611,2.667,285.047,98343.248,1.192
2010,1,15,16,0,0.435,47.577,3.729,284.458,98302.056,1.193
2010,1,15,17,0,0.463,50.664,3.769,281.745,98304.8,1.197
2010,1,15,18,0,0.602,49.516,3.982,280.869,98331.352,1.203
2010,1,15,19,0,0.271,68.254,3.457,280.497,98347.832,1.205
2010,1,15,20,0,0.062,66.952,2.963,280.448,98302.968,1.205
2010,1,15,21,0,0.227,79.103,3.387,280.335,98291.072,1.206
2010,1,15,22,0,0.455,77.637,3.747,280.259,98267.264,1.205
2010,1,15,23,0,0.363,74.467,3.604,280.256,98214.168,1.204
2010,1,16,0,0,0.602,75.258,3.979,280.442,98194.016,1.204
2010,1,16,1,0,0.066,75.522,3.015,279.853,98197.68,1.206
2010,1,16,2,0,0.228,75.346,3.39,279.801,98168.384,1.206
2010,1,16,3,0,0.37,75.291,3.613,279.599,98122.6,1.206
2010,1,16,4,0,0.054,68.034,2.853,279.273,98075.912,1.208
2010,1,16,5,0,0.352,74.297,3.582,278.995,98077.744,1.208
2010,1,16,6,0,0.372,68.38,3.613,278.901,98037.464,1.209
2010,1,16,7,0,0.469,76.456,3.765,279.2,98002.664,1.209
2010,1,16,8,0,0.066,56.68,3.018,278.791,97966.048,1.209
2010,1,16,9,0,0.028,60.432,2.496,279.728,97938.576,1.208
2010,1,16,10,0,0.063,63.729,2.975,280.082,97903.792,1.207
2010,1,16,11,0,0.054,45.209,2.853,281.18,97815.888,1.202
2010,1,16,12,0,0.017,39.008,2.346,282.474,97766.456,1.196
2010,1,16,13,0,0.073,32.416,3.134,283.25,97699.616,1.192
2010,1,16,14,0,0.464,41.985,3.778,283.637,97635.52,1.19
2010,1,16,15,0,0.709,25.851,4.165,283.246,97576.928,1.19
2010,1,16,16,0,1.736,10.876,5.127,282.166,97538.48,1.191
2010,1,16,17,0,1.007,5.525,4.458,281.168,97519.248,1.192
2010,1,16,18,0,2.564,8.673,5.706,280.958,97502.776,1.191
2010,1,16,19,0,2.971,348.76,5.966,280.674,97466.152,1.195
2010,1,16,20,0,4.493,353.604,6.799,280.262,97446.92,1.196
2010,1,16,21,0,3.058,0.345,6.018,279.944,97446.008,1.197
2010,1,16,22,0,2.743,356.928,5.813,279.773,97409.384,1.197
2010,1,16,23,0,1.825,351.56,5.197,279.584,97387.416,1.199
2010,1,17,0,0,1.586,343.414,4.977,279.316,97377.344,1.2
2010,1,17,1,0,1.502,336.174,4.898,278.974,97381.008,1.202
2010,1,17,2,0,0.948,326.033,4.391,278.882,97365.44,1.202
2010,1,17,3,0,2.219,315.881,5.462,278.58,97361.776,1.205
2010,1,17,4,0,2.994,308.591,5.963,278.211,97352.624,1.205
2010,1,17,5,0,2.096,307.178,5.377,277.924,97379.168,1.208
2010,1,17,6,0,2.361,312.002,5.545,277.472,97409.384,1.211
2010,1,17,7,0,1.859,315.539,5.212,277.665,97435.936,1.21
2010,1,17,8,0,0.791,328.961,4.239,277.625,97442.344,1.21
2010,1,17,9,0,0.423,307.328,3.692,277.927,97484.464,1.209
2010,1,17,10,0,0.183,287.233,3.317,278.873,97517.424,1.207
2010,1,17,11,0,0.17,285.849,3.299,279.377,97542.144,1.205
2010,1,17,12,0,0.045,284.124,2.728,279.743,97551.296,1.204
2010,1,17,13,0,0,277.592,1.263,280.53,97553.128,1.201
2010,1,17,14,0,0,301.146,1.397,282.197,97550.384,1.195
2010,1,17,15,0,0,319.714,0.936,283.182,97532.072,1.19
2010,1,17,16,0,0,306.242,0.705,283.283,97525.664,1.188
2010,1,17,17,0,0,203.3,0.451,280.375,97542.144,1.189
2010,1,17,18,0,0,240.032,2.007,279.679,97579.68,1.187
2010,1,17,19,0,0.349,230.189,3.601,279.703,97595.24,1.185
2010,1,17,20,0,3.45,215.679,6.295,281.65,97617.216,1.184
2010,1,17,21,0,4.11,206.598,6.637,281.827,97623.624,1.181
2010,1,17,22,0,5.601,202.791,7.379,282.215,97609.896,1.18
2010,1,17,23,0,8.558,203.308,8.55,282.507,97602.568,1.178
2010,1,18,0,0,8.388,205.302,8.483,282.529,97610.816,1.178
2010,1,18,1,0,9.716,203.121,9.014,282.739,97625.464,1.177
2010,1,18,2,0,10.904,201.544,9.487,282.752,97630.952,1.177
2010,1,18,3,0,11.477,198.413,9.802,283.048,97604.4,1.176
2010,1,18,4,0,13.189,195.359,10.998,283.573,97568.696,1.176
2010,1,18,5,0,13.777,193.03,11.874,283.603,97539.4,1.176
2010,1,18,6,0,13.858,194.755,12.173,283.563,97535.736,1.177
2010,1,18,7,0,14,194.881,12.701,283.609,97537.568,1.177
2010,1,18,8,0,14,194.239,13.711,283.219,97523.832,1.18
2010,1,18,9,0,14,191.123,15.282,281.641,97490.872,1.183
2010,1,18,10,0,14,189.047,14.901,281.302,97505.52,1.189
2010,1,18,11,0,14,188.553,14.928,281.226,97460.664,1.192
2010,1,18,12,0,14,189.212,15.258,282.371,97423.136,1.189
2010,1,18,13,0,14,189.761,16.287,283.207,97369.112,1.186
2010,1,18,14,0,14,187.036,16.983,283.384,97336.152,1.184
2010,1,18,15,0,14,185.905,16.678,282.917,97316.912,1.186
2010,1,18,16,0,14,187.173,14.236,282.38,97303.184,1.188
2010,1,18,17,0,14,190.706,16.482,282.676,97275.72,1.184
2010,1,18,18,0,14,189.718,17.706,283.426,97285.792,1.181
2010,1,18,19,0,14,187.41,17.349,283.71,97300.44,1.18
2010,1,18,20,0,14,188.932,17.309,283.893,97311.432,1.18
2010,1,18,21,0,14,189.454,17.321,284.305,97290.368,1.178
2010,1,18,22,0,14,185.867,16.125,284.339,97271.144,1.178
2010,1,18,23,0,14,189.036,14.886,284.818,97276.632,1.176
2010,1,19,0,0,14,194.788,15.011,285.41,97256.496,1.173
2010,1,19,1,0,14,192.656,14.758,285.816,97246.424,1.173
2010,1,19,2,0,14,188.41,15.539,285.563,97210.712,1.172
2010,1,19,3,0,14,191.53,16.476,285.114,97172.256,1.173
2010,1,19,4,0,14,190.168,16.296,284.815,97141.136,1.174
2010,1,19,5,0,14,195.761,17.095,285.205,97115.496,1.172
2010,1,19,6,0,14,196.227,18.212,285.212,97105.424,1.172
2010,1,19,7,0,14,192.19,15.917,284.943,97104.504,1.173
2010,1,19,8,0,14,191.663,17.144,285.129,97099.016,1.173
2010,1,19,9,0,14,191.69,18.081,285.941,97090.776,1.171
2010,1,19,10,0,14,190.684,17.974,286.369,97053.232,1.169
2010,1,19,11,0,14,184.048,15.707,287.736,97012.952,1.164
2010,1,19,12,0,14,186.911,15.536,288.395,96978.168,1.162
2010,1,19,13,0,14,187.592,15.481,289.576,96948.856,1.157
2010,1,19,14,0,14,187.789,14.892,289.909,96956.176,1.156
2010,1,19,15,0,14,184.971,15.835,289.713,96920.48,1.155
2010,1,19,16,0,14,180.796,17.102,289.033,96830.76,1.155
2010,1,19,17,0,14,181.422,15.215,288.315,96866.472,1.158
2010,1,19,18,0,14,186.613,18.24,288.492,96813.368,1.156
2010,1,19,19,0,14,183.29,19.965,288.691,96806.944,1.155
2010,1,19,20,0,14,185.009,19.278,288.947,96806.032,1.154
2010,1,19,21,0,14,182.955,19.33,289.219,96752.008,1.152
2010,1,19,22,0,14,182.268,18.79,289.652,96684.256,1.149
2010,1,19,23,0,14,194.063,15.335,289.823,96769.408,1.15
2010,1,20,0,0,14,193.925,18.609,289.939,96709.896,1.148
2010,1,20,1,0,14,196.551,17.05,289.661,96700.744,1.149
2010,1,20,2,0,14,200.665,16.745,289.558,96697.992,1.15
2010,1,20,3,0,14,207.334,17.035,289.045,96692.496,1.151
2010,1,20,4,0,14,199.298,18.524,288.828,96638.488,1.152
2010,1,20,5,0,14,204.561,13.946,289.033,96644.896,1.151
2010,1,20,6,0,14,209.351,16.025,288.267,96669.616,1.155
2010,1,20,7,0,14,213.669,13.729,288.028,96655.88,1.155
2010,1,20,8,0,14,210.103,12.811,287.189,96702.576,1.159
2010,1,20,9,0,13.736,200.105,11.773,287.437,96721.808,1.161
2010,1,20,10,0,10.282,194.662,9.289,288.242,96728.208,1.159
2010,1,20,11,0,8.775,194.283,8.691,288.767,96676.024,1.157
2010,1,20,12,0,7.915,183.604,8.355,289.484,96637.568,1.154
2010,1,20,13,0,8.066,189.262,8.419,289.994,96588.136,1.152
2010,1,20,14,0,11.167,193.442,9.695,289.973,96541.44,1.151
2010,1,20,15,0,11.747,191.157,10.028,289.716,96505.736,1.151
2010,1,20,16,0,7.049,193.371,8.023,289.692,96439.816,1.149
2010,1,20,17,0,5.806,182.904,7.531,289.088,96395.864,1.148
2010,1,20,18,0,5.43,182.53,7.363,289.204,96342.768,1.146
2010,1,20,19,0,3.016,173.158,6.079,289.222,96300.648,1.146
2010,1,20,20,0,0.057,156.363,2.942,288.697,96190.784,1.144
2010,1,20,21,0,0.446,100.067,3.793,287.394,96167.888,1.149
2010,1,20,22,0,3.566,128.882,6.423,287.836,96123.944,1.151
2010,1,20,23,0,10.32,143.154,9.329,287.583,96057.112,1.15
2010,1,21,0,0,13.005,170.972,10.867,287.989,95964.64,1.146
2010,1,21,1,0,1.499,231.507,4.971,287.421,96034.216,1.148
2010,1,21,2,0,7.615,174.66,8.249,287.159,95982.032,1.148
2010,1,21,3,0,2.921,264.443,5.99,284.806,96090.064,1.161
2010,1,21,4,0,1.557,271.238,5.007,284.125,96045.2,1.159
2010,1,21,5,0,2.065,284.901,5.426,283.555,96080,1.163
2010,1,21,6,0,4.926,262.762,7.071,283.228,96133.104,1.166
2010,1,21,7,0,10.741,269.09,9.43,282.029,96169.72,1.175
2010,1,21,8,0,11.513,279.264,9.817,281.565,96235.64,1.178
2010,1,21,9,0,11.788,272.902,9.973,282.044,96323.536,1.178
2010,1,21,10,0,5.412,283.543,7.281,281.745,96413.256,1.181
2010,1,21,11,0,5.274,277.412,7.208,281.507,96510.312,1.184
2010,1,21,12,0,6.837,275.814,7.858,281.495,96552.424,1.185
2010,1,21,13,0,5.84,279.698,7.467,281.763,96609.184,1.184
2010,1,21,14,0,4.883,305.505,7.019,282.465,96672.36,1.181
2010,1,21,15,0,1.852,313.498,5.246,282.343,96757.504,1.183
2010,1,21,16,0,0.909,297.029,4.379,282.377,96783.144,1.183
2010,1,21,17,0,2.123,293.865,5.432,281.281,96820.68,1.183
2010,1,21,18,0,2.7,297.419,5.807,279.242,96870.128,1.184
2010,1,21,19,0,0.074,308.741,3.155,278.733,96926.888,1.187
2010,1,21,20,0,0.474,314.948,3.796,278.379,97001.96,1.188
2010,1,21,21,0,0.071,329.68,3.1,277.854,97021.184,1.19
2010,1,21,22,0,0,334.249,1.828,277.555,97074.288,1.193
2010,1,21,23,0,0,357.104,0.805,277.085,97089.856,1.195
2010,1,22,0,0,0,24.046,1.321,276.871,97117.328,1.196
2010,1,22,1,0,0.001,69.102,2.127,276.545,97146.624,1.199
2010,1,22,2,0,0,58.725,2.053,276.554,97166.768,1.197
2010,1,22,3,0,0,77.391,1.968,276.557,97149.368,1.193
2010,1,22,4,0,0.032,88.729,2.56,276.844,97126.488,1.191
2010,1,22,5,0,0,107.822,0.634,277.439,97131.056,1.187
2010,1,22,6,0,0,211.739,0.582,278.165,97145.704,1.179
2010,1,22,7,0,0,184.896,1.629,281.333,97143.872,1.171
2010,1,22,8,0,0.019,173.526,2.398,282.84,97120.072,1.167
2010,1,22,9,0,5.35,171.797,7.281,285.032,97112.752,1.167
2010,1,22,10,0,11.178,173.586,9.667,284.907,97071.544,1.163
2010,1,22,11,0,12.863,169.038,10.632,285.847,97026.688,1.166
2010,1,22,12,0,12.911,163.666,10.69,287.003,96994.64,1.166
2010,1,22,13,0,13.441,163.463,11.343,287.4,96972.672,1.165
2010,1,22,14,0,13.771,161.711,11.895,287.653,96917.744,1.163
2010,1,22,15,0,14,160.03,13.217,287.113,96822.52,1.163
2010,1,22,16,0,14,159.2,15.661,285.74,96718.152,1.162
2010,1,22,17,0,14,158.464,16.869,285.227,96650.4,1.162
2010,1,22,18,0,14,155.772,18.92,284.968,96589.976,1.162
2010,1,22,19,0,14,156.855,21.572,285.004,96537.792,1.161
2010,1,22,20,0,14,156.608,21.935,284.311,96532.296,1.164
2010,1,22,21,0,14,157.882,22.833,284.113,96489.264,1.165
2010,1,22,22,0,0,161.294,23.403,284.488,96453.552,1.164
2010,1,22,23,0,0,162.799,23.498,284.565,96442.56,1.163
2010,1,23,0,0,0,165.618,24.237,284.977,96408.688,1.161
2010,1,23,1,0,0,167.052,24.337,284.629,96421.504,1.163
2010,1,23,2,0,0,170.49,24.212,284.69,96418.76,1.162
2010,1,23,3,0,0,171.128,24.774,284.211,96361.992,1.164
2010,1,23,4,0,0,178.362,21.695,283.082,96403.192,1.17
2010,1,23,5,0,14,176.555,16.775,283.427,96457.208,1.17
2010,1,23,6,0,14,165.92,14.807,283.61,96444.392,1.169
2010,1,23,7,0,14,172.847,15.231,283.436,96408.688,1.168
2010,1,23,8,0,14,172.089,15.164,283.872,96320.8,1.165
2010,1,23,9,0,14,176.296,14.135,283.832,96279.592,1.166
2010,1,23,10,0,14,178.681,14.099,283.869,96239.304,1.166
2010,1,23,11,0,13.113,186.59,10.934,283.616,96200.856,1.167
2010,1,23,12,0,13.379,197.018,11.273,284.043,96151.416,1.163
2010,1,23,13,0,11.109,206.297,9.631,284.409,96134.928,1.162
2010,1,23,14,0,8.528,227.846,8.575,284.339,96106.544,1.163
2010,1,23,15,0,7.794,250.627,8.291,284.668,96020.488,1.16
2010,1,23,16,0,12.741,193.436,10.571,284.653,95875.832,1.16
2010,1,23,17,0,13.519,202.737,11.453,284.357,95906.048,1.161
2010,1,23,18,0,14,202.78,12.82,284.617,95862.096,1.159
2010,1,23,19,0,14,201.737,14.19,284.467,95860.264,1.16
2010,1,23,20,0,14,213.679,13.595,284.226,95835.544,1.16
2010,1,23,21,0,14,212.3,13.342,283.997,95809.904,1.16
2010,1,23,22,0,14,211.702,13.107,283.67,95788.848,1.161
2010,1,23,23,0,13.782,211.641,11.944,283.426,95757.72,1.161
2010,1,24,0,0,3.766,242.943,6.491,282.09,95798.92,1.168
2010,1,24,1,0,8.051,210.965,8.38,282.315,95754.976,1.166
2010,1,24,2,0,10.662,214.766,9.423,282.724,95741.24,1.165
2010,1,24,3,0,10.338,241.981,9.286,282.477,95796.176,1.168
2010,1,24,4,0,0.819,299.998,4.327,280.539,95765.96,1.158
2010,1,24,5,0,0.773,269.343,4.272,280.643,95876.744,1.168
2010,1,24,6,0,0.038,290.976,2.658,278.617,95918.856,1.176
2010,1,24,7,0,0,283.24,0.759,277.689,95996.68,1.184
2010,1,24,8,0,0.007,292.523,2.221,279.313,96035.144,1.184
2010,1,24,9,0,0.503,296.287,3.845,279.31,96110.208,1.185
2010,1,24,10,0,2.564,334.626,5.71,279.249,96224.656,1.189
2010,1,24,11,0,4.545,331.588,6.839,279.676,96260.368,1.188
2010,1,24,12,0,6.109,324.298,7.565,280.045,96323.536,1.188
2010,1,24,13,0,9.238,324.919,8.801,280.442,96372.064,1.187
2010,1,24,14,0,11.235,325.095,9.637,281.174,96438.896,1.186
2010,1,24,15,0,9.292,323.463,8.819,280.82,96507.56,1.188
2010,1,24,16,0,7.764,318.376,8.212,280.32,96562.496,1.189
2010,1,24,17,0,5.807,308.351,7.44,278.345,96619.256,1.191
2010,1,24,18,0,12.277,303.709,10.205,277.701,96690.672,1.194
2010,1,24,19,0,7.678,293.376,8.163,277.14,96729.128,1.196
2010,1,24,20,0,10.49,284.224,9.271,276.978,96767.576,1.197
2010,1,24,21,0,13.039,276.654,10.757,277.356,96784.976,1.195
2010,1,24,22,0,13.3,275.467,11.074,277.121,96797.8,1.196
2010,1,24,23,0,13.845,280.411,12.051,276.648,96849.072,1.199
2010,1,25,0,0,13.738,291.206,11.648,276.569,96877.456,1.201
2010,1,25,1,0,13.7,296.925,11.529,275.775,96919.56,1.205
2010,1,25,2,0,14,295.6,13.772,275.489,96972.664,1.208
2010,1,25,3,0,13.975,293.458,12.488,275.013,97006.536,1.211
2010,1,25,4,0,14,285.713,12.716,274.362,97033.096,1.214
2010,1,25,5,0,13.774,302.407,11.734,273.896,97077.952,1.216
2010,1,25,6,0,14,278.654,12.762,273.639,97106.336,1.218
2010,1,25,7,0,14,281.038,13.501,273.67,97142.96,1.22
2010,1,25,8,0,13.419,289.294,11.139,273.865,97196.064,1.222
2010,1,25,9,0,13.218,275.643,10.904,275.394,97259.232,1.219
2010,1,25,10,0,13.932,286.521,12.317,277.005,97261.072,1.214
2010,1,25,11,0,14,293.019,13.22,278.351,97271.144,1.209
2010,1,25,12,0,14,294.618,13.208,278.754,97259.232,1.207
2010,1,25,13,0,14,291.767,13.626,279.307,97295.856,1.205
2010,1,25,14,0,14,288.861,13.022,279.526,97331.56,1.204
2010,1,25,15,0,13.993,287.877,12.579,279.694,97360.856,1.203
2010,1,25,16,0,13.866,287.125,12.115,279.468,97374.592,1.202
2010,1,25,17,0,12.891,281.071,10.556,278.125,97440.512,1.203
