"Year","Month","Day","Hour","Minute","power","wind_direction","wind_speed","temperature","pressure","air_density"
2010,1,12,17,0,0,101.088,1.879,274.442,99011.224,1.222
2010,1,12,18,0,0.048,187.404,2.752,274.017,99012.144,1.22
2010,1,12,19,0,2.664,186.295,5.716,276.886,98991.088,1.218
2010,1,12,20,0,2.289,187.311,5.474,276.617,98980.104,1.218
2010,1,12,21,0,3.816,187.107,6.411,276.621,98959.04,1.218
2010,1,12,22,0,7.407,183.493,7.986,276.59,98919.672,1.22
2010,1,12,23,0,11.437,185.092,9.64,276.727,98888.544,1.22
2010,1,13,0,0,12.343,186.515,10.153,276.971,98864.744,1.218
2010,1,13,1,0,13.675,186.438,11.438,277.267,98838.192,1.217
2010,1,13,2,0,13.818,186.268,11.871,277.731,98812.552,1.215
2010,1,13,3,0,13.99,185.262,12.5,277.707,98764.952,1.215
2010,1,13,4,0,14,186.614,12.857,277.893,98724.664,1.214
2010,1,13,5,0,14,185.713,13.586,277.637,98697.2,1.215
2010,1,13,6,0,14,185.68,13.98,277.396,98680.72,1.216
2010,1,13,7,0,14,184.493,14.538,277.301,98657.832,1.216
2010,1,13,8,0,14,183.927,14.834,277.582,98622.128,1.215
2010,1,13,9,0,14,183.581,15.695,277.686,98592.832,1.213
2010,1,13,10,0,14,183.856,15.667,279.425,98540.64,1.213
2010,1,13,11,0,14,183.844,15.795,280.554,98471.976,1.21
2010,1,13,12,0,14,184.932,15.774,281.516,98394.16,1.205
2010,1,13,13,0,14,186.333,15.484,282.315,98330.984,1.202
2010,1,13,14,0,14,185.536,14.279,282.764,98281.536,1.2
2010,1,13,15,0,14,187.849,13.272,282.593,98238.504,1.2
2010,1,13,16,0,13.996,188.915,12.57,281.772,98196.392,1.201
2010,1,13,17,0,14,185.619,16.196,280.524,98112.168,1.201
2010,1,13,18,0,14,182.421,17.248,280.359,98092.936,1.201
2010,1,13,19,0,14,182.767,17.767,280.194,98074.632,1.201
2010,1,13,20,0,14,183.503,17.477,279.941,98069.136,1.202
2010,1,13,21,0,14,182.075,17.526,280.158,98055.4,1.202
2010,1,13,22,0,14,180.455,16.998,280.197,98033.424,1.202
2010,1,13,23,0,14,180.653,17.432,280.185,97997.72,1.201
2010,1,14,0,0,14,186.597,16.626,280.499,97976.664,1.198
2010,1,14,1,0,14,189.261,16.553,280.557,97970.248,1.198
2010,1,14,2,0,14,190.513,16.434,280.451,97969.336,1.199
2010,1,14,3,0,14,193.293,15.842,280.225,97974.832,1.2
2010,1,14,4,0,14,193.864,15.341,280.402,97970.256,1.2
2010,1,14,5,0,14,191.118,14.822,280.393,97948.28,1.199
2010,1,14,6,0,14,186.437,14.432,281.272,97961.104,1.197
2010,1,14,7,0,14,184.894,13.324,281.226,97991.312,1.198
2010,1,14,8,0,14,185.432,12.616,280.658,98007.792,1.2
2010,1,14,9,0,13.916,182.669,12.283,280.802,98020.608,1.2
2010,1,14,10,0,13.847,184.235,12.03,280.255,98028.84,1.199
2010,1,14,11,0,13.168,181.796,10.88,280.28,98030.672,1.199
2010,1,14,12,0,11.144,178.203,9.531,281.061,98035.248,1.199
2010,1,14,13,0,9.851,178.11,8.994,280.735,98036.168,1.199
2010,1,14,14,0,7.559,178.676,8.096,281.473,98035.248,1.197
2010,1,14,15,0,7.571,178.934,8.1,281.052,98037.08,1.197
2010,1,14,16,0,7.092,184.856,7.913,281.781,98064.544,1.197
2010,1,14,17,0,6.377,180.681,7.629,281.311,98089.264,1.199
2010,1,14,18,0,4.941,180.186,6.998,281.485,98134.136,1.199
2010,1,14,19,0,7.821,181.428,8.197,281.677,98146.032,1.197
2010,1,14,20,0,5.827,177.758,7.419,281.854,98173.504,1.197
2010,1,14,21,0,5.234,174.962,7.141,281.598,98204.624,1.199
2010,1,14,22,0,6.461,174.676,7.66,281.412,98219.272,1.2
2010,1,14,23,0,9.302,178.588,8.78,281.851,98213.784,1.198
2010,1,15,0,0,5.089,174.995,7.074,281.977,98242.168,1.197
2010,1,15,1,0,1.336,172.716,4.742,281.974,98285.192,1.196
2010,1,15,2,0,2.336,172.15,5.542,282.425,98290.688,1.194
2010,1,15,3,0,1.023,164.613,4.462,282.581,98316.328,1.192
2010,1,15,4,0,1.17,162.774,4.599,282.724,98335.552,1.19
2010,1,15,5,0,0,12.365,1.028,279.2,98365.768,1.199
2010,1,15,6,0,0,100.293,1.257,278.419,98404.216,1.203
2010,1,15,7,0,0.062,79.228,2.966,278.925,98418.864,1.199
2010,1,15,8,0,0.045,82.248,2.725,280.756,98439.008,1.202
2010,1,15,9,0,0.063,87.887,2.975,281.284,98450.912,1.204
2010,1,15,10,0,0.261,78.661,3.436,281.824,98475.632,1.203
2010,1,15,11,0,0.008,72.596,2.209,281.937,98466.48,1.204
2010,1,15,12,0,0,63.782,1.886,282.895,98439.92,1.202
2010,1,15,13,0,0,54.543,1.321,283.435,98418.864,1.199
2010,1,15,14,0,0,52.872,1.901,284.809,98378.584,1.194
2010,1,15,15,0,0.052,49.351,2.826,285.016,98343.8,1.192
2010,1,15,16,0,0.537,49.153,3.882,284.549,98303.504,1.193
2010,1,15,17,0,0.672,51.07,4.089,281.778,98306.256,1.197
2010,1,15,18,0,1.278,51.68,4.681,280.89,98333.72,1.203
2010,1,15,19,0,0.67,66.715,4.077,280.475,98349.288,1.205
2010,1,15,20,0,0.358,64.392,3.586,280.384,98306.248,1.206
2010,1,15,21,0,0.653,79.02,4.05,280.295,98292.52,1.206
2010,1,15,22,0,0.91,78.18,4.343,280.225,98269.632,1.206
2010,1,15,23,0,0.631,74.269,4.016,280.152,98216.528,1.205
2010,1,16,0,0,0.986,75.577,4.413,280.524,98195.472,1.205
2010,1,16,1,0,0.384,73.868,3.625,279.883,98197.304,1.206
2010,1,16,2,0,0.62,75.148,3.998,280.088,98170.752,1.206
2010,1,16,3,0,0.767,75.499,4.211,279.749,98125.888,1.206
2010,1,16,4,0,0.264,70.034,3.436,279.276,98079.192,1.208
2010,1,16,5,0,0.665,72.303,4.065,279.148,98081.024,1.209
2010,1,16,6,0,0.661,69.786,4.059,279.032,98040.744,1.209
2010,1,16,7,0,0.684,79.354,4.095,279.291,98005.04,1.209
2010,1,16,8,0,0.323,61.144,3.528,278.943,97970.24,1.209
2010,1,16,9,0,0.109,65.56,3.192,279.666,97941.856,1.208
2010,1,16,10,0,0.314,66.099,3.516,280.066,97906.16,1.207
2010,1,16,11,0,0.062,50.795,2.96,281.031,97819.176,1.203
2010,1,16,12,0,0.043,42.374,2.707,282.529,97768.832,1.196
2010,1,16,13,0,0.282,35.81,3.479,283.344,97700.16,1.192
2010,1,16,14,0,0.578,43.138,3.949,283.78,97637.896,1.189
2010,1,16,15,0,0.799,27.916,4.26,283.362,97579.304,1.189
2010,1,16,16,0,2.014,17.122,5.337,282.3,97539.024,1.191
2010,1,16,17,0,2.057,7.295,5.365,281.25,97521.624,1.191
2010,1,16,18,0,3.02,10.607,5.991,281.006,97503.312,1.191
2010,1,16,19,0,2.436,349.387,5.606,280.701,97464.856,1.194
2010,1,16,20,0,4.869,354.941,6.97,280.439,97449.296,1.195
2010,1,16,21,0,3.629,4.477,6.357,280.005,97444.72,1.197
2010,1,16,22,0,2.711,0.473,5.78,279.807,97409.92,1.197
2010,1,16,23,0,1.74,352.695,5.109,279.666,97387.952,1.198
2010,1,17,0,0,1.988,345.202,5.307,279.315,97379.712,1.2
2010,1,17,1,0,2.044,341.576,5.34,278.965,97383.376,1.202
2010,1,17,2,0,1.291,332.161,4.693,278.815,97370.552,1.202
2010,1,17,3,0,2.886,322.377,5.881,278.552,97364.152,1.205
2010,1,17,4,0,3.379,316.851,6.198,278.058,97354.992,1.206
2010,1,17,5,0,2.347,309.046,5.527,277.893,97383.376,1.209
2010,1,17,6,0,2.971,320.18,5.927,277.512,97413.584,1.211
2010,1,17,7,0,2.223,322.587,5.444,277.719,97440.136,1.21
2010,1,17,8,0,0.691,329.338,4.105,277.634,97448.376,1.21
2010,1,17,9,0,0.475,313.699,3.766,277.936,97489.576,1.209
2010,1,17,10,0,0.193,295.842,3.326,278.903,97519.792,1.207
2010,1,17,11,0,0.183,290.914,3.311,279.441,97544.504,1.205
2010,1,17,12,0,0.049,290.942,2.777,279.929,97553.664,1.204
2010,1,17,13,0,0,295.462,1.239,280.722,97555.504,1.201
2010,1,17,14,0,0,301.426,1.336,282.303,97553.672,1.194
2010,1,17,15,0,0,320.451,1.037,283.298,97535.36,1.19
2010,1,17,16,0,0,300.108,0.897,283.368,97528.952,1.188
2010,1,17,17,0,0,220.198,0.528,280.423,97545.432,1.189
2010,1,17,18,0,0,236.794,2.002,279.676,97582.968,1.187
2010,1,17,19,0,0.379,227.043,3.641,279.615,97600.368,1.185
2010,1,17,20,0,2.8,221.609,5.856,281.403,97626,1.186
2010,1,17,21,0,4.669,202.621,6.897,281.601,97628.752,1.182
2010,1,17,22,0,6.719,196.529,7.803,281.986,97613.184,1.181
2010,1,17,23,0,9.244,197.666,8.801,282.239,97607.696,1.18
2010,1,18,0,0,8.657,198.732,8.569,282.224,97614.104,1.179
2010,1,18,1,0,10.046,197.485,9.121,282.376,97628.752,1.179
2010,1,18,2,0,11.187,196.106,9.61,282.535,97636.08,1.179
2010,1,18,3,0,11.965,192.618,10.052,282.785,97607.696,1.178
2010,1,18,4,0,13.432,190.399,11.267,283.432,97568.328,1.178
2010,1,18,5,0,13.779,188.948,11.853,283.353,97548.184,1.177
2010,1,18,6,0,13.834,191.349,12.051,283.176,97546.352,1.178
2010,1,18,7,0,13.907,191.178,12.317,283.011,97549.104,1.18
2010,1,18,8,0,14,190.799,13.412,282.645,97538.12,1.183
2010,1,18,9,0,14,187.009,14.908,281.372,97513.4,1.187
2010,1,18,10,0,14,184.598,14.715,281.037,97516.144,1.193
2010,1,18,11,0,14,185.334,15.149,281.342,97465.784,1.194
2010,1,18,12,0,14,186.603,15.118,282.147,97426.416,1.191
2010,1,18,13,0,14,187.349,16.351,283.087,97368.744,1.186
2010,1,18,14,0,14,184.58,16.775,283.191,97339.448,1.185
2010,1,18,15,0,14,183.377,16.378,282.837,97325.712,1.187
2010,1,18,16,0,14,184.784,13.827,282.34,97311.968,1.188
2010,1,18,17,0,14,189.673,15.756,282.654,97282.672,1.185
2010,1,18,18,0,14,186.69,17.157,283.255,97299.16,1.182
2010,1,18,19,0,14,184.707,16.806,283.573,97315.64,1.181
2010,1,18,20,0,14,187.207,16.028,283.728,97328.456,1.181
2010,1,18,21,0,14,186.877,16.91,284.134,97301.904,1.179
2010,1,18,22,0,14,184.196,15.436,284.177,97284.504,1.179
2010,1,18,23,0,14,187.064,14.16,284.742,97290,1.177
2010,1,19,0,0,14,193.293,14.233,285.318,97267.112,1.174
2010,1,19,1,0,14,192.178,14.795,285.663,97250.632,1.173
2010,1,19,2,0,14,186.119,14.917,285.544,97221.336,1.173
2010,1,19,3,0,14,188.877,15.951,285.01,97185.632,1.174
2010,1,19,4,0,14,188.421,15.893,284.696,97156.328,1.175
2010,1,19,5,0,14,195.222,17.572,285.151,97133.448,1.173
2010,1,19,6,0,14,194.771,17.554,285.032,97129.784,1.174
2010,1,19,7,0,14,189.074,14.841,284.949,97130.696,1.174
2010,1,19,8,0,14,188.536,16.345,284.964,97117.872,1.174
2010,1,19,9,0,14,189.481,18.1,285.761,97106.888,1.172
2010,1,19,10,0,14,186.899,16.949,286.338,97072.104,1.17
2010,1,19,11,0,14,180.301,14.715,287.72,97026.328,1.165
2010,1,19,12,0,14,185.685,14.474,288.346,97007.096,1.163
2010,1,19,13,0,14,187.284,14.877,289.533,96951.248,1.158
2010,1,19,14,0,14,185.685,14.673,289.853,96963.152,1.156
2010,1,19,15,0,14,182.697,15.313,289.768,96923.784,1.155
2010,1,19,16,0,14,178.736,16.211,288.99,96841.384,1.155
2010,1,19,17,0,14,180.164,14.606,288.291,96872.504,1.158
2010,1,19,18,0,14,184.877,17.322,288.389,96826.736,1.157
2010,1,19,19,0,14,181.17,19.543,288.581,96815.752,1.156
2010,1,19,20,0,14,183.861,19.012,288.758,96822.168,1.155
2010,1,19,21,0,14,182.323,19.052,289.026,96766.312,1.153
2010,1,19,22,0,14,181.048,18.735,289.444,96695.816,1.15
2010,1,19,23,0,14,193.595,14.838,289.609,96787.368,1.151
2010,1,20,0,0,14,191.81,17.462,289.664,96721.448,1.15
2010,1,20,1,0,14,196.513,17.157,289.502,96710.464,1.15
2010,1,20,2,0,14,199.243,18.341,289.2,96720.528,1.152
2010,1,20,3,0,14,205.522,19.049,288.779,96704.056,1.153
2010,1,20,4,0,14,196.463,17.88,288.712,96639.96,1.152
2010,1,20,5,0,14,204.879,14.755,288.828,96652.784,1.152
2010,1,20,6,0,14,208.559,14.7,288.114,96698.552,1.156
2010,1,20,7,0,14,211.778,13.168,287.864,96682.072,1.156
2010,1,20,8,0,14,207.555,13.073,287.162,96693.976,1.159
2010,1,20,9,0,13.762,199.49,11.844,287.226,96715.032,1.161
2010,1,20,10,0,9.322,191.788,8.88,287.928,96735.168,1.16
2010,1,20,11,0,8.242,189.844,8.456,288.593,96685.736,1.158
2010,1,20,12,0,7.181,181.427,8.044,289.402,96641.792,1.155
2010,1,20,13,0,6.944,188.091,7.956,289.972,96596.92,1.152
2010,1,20,14,0,9.889,192.854,9.131,290.04,96550.232,1.151
2010,1,20,15,0,10.666,189.981,9.442,289.704,96511.784,1.151
2010,1,20,16,0,5.949,193.502,7.568,289.652,96443.112,1.149
2010,1,20,17,0,4.292,181.439,6.775,288.871,96400.08,1.149
2010,1,20,18,0,4.292,181.752,6.778,288.941,96351.552,1.147
2010,1,20,19,0,2.648,171.836,5.823,289.033,96311.272,1.146
2010,1,20,20,0,0.004,165.087,2.197,288.05,96197.744,1.144
2010,1,20,21,0,0.072,84.03,3.149,287.595,96131.832,1.149
2010,1,20,22,0,7.476,128.023,8.172,287.989,96109.848,1.15
2010,1,20,23,0,10.254,144.985,9.283,287.674,96059.504,1.149
2010,1,21,0,0,12.613,170.08,10.516,287.934,95959.704,1.146
2010,1,21,1,0,1.371,244.735,4.843,287.558,96034.776,1.146
2010,1,21,2,0,8.795,172.726,8.697,287.149,96000.896,1.149
2010,1,21,3,0,2.07,255.607,5.42,285.12,96085.128,1.161
2010,1,21,4,0,1.465,269.151,4.91,284.021,96052.168,1.16
2010,1,21,5,0,1.781,280.621,5.197,283.606,96085.128,1.163
2010,1,21,6,0,5.344,264.06,7.26,283.057,96143.72,1.167
2010,1,21,7,0,8.267,267.208,8.423,281.864,96168.44,1.176
2010,1,21,8,0,11.251,279.04,9.647,281.586,96249.008,1.178
2010,1,21,9,0,11.215,271.762,9.625,282.007,96325,1.179
2010,1,21,10,0,6.139,284.775,7.574,281.757,96403.744,1.181
2010,1,21,11,0,4.41,277.305,6.766,281.525,96523.672,1.184
2010,1,21,12,0,6.237,274.157,7.605,281.467,96564.872,1.185
2010,1,21,13,0,5.277,278.645,7.193,281.803,96622.552,1.184
2010,1,21,14,0,4.647,307.154,6.888,282.553,96671.08,1.181
2010,1,21,15,0,1.989,315.197,5.334,282.459,96750.736,1.182
2010,1,21,16,0,0.759,300.871,4.233,282.465,96788.264,1.182
2010,1,21,17,0,1.765,296.707,5.154,281.256,96826.72,1.183
2010,1,21,18,0,2.091,299.662,5.398,279.2,96878.904,1.183
2010,1,21,19,0,0.216,313.011,3.381,278.687,96926.512,1.186
2010,1,21,20,0,0.3,319.642,3.513,278.363,97009.832,1.188
2010,1,21,21,0,0.047,335.907,2.759,277.863,97022.648,1.19
2010,1,21,22,0,0,339.736,1.935,277.558,97074.832,1.192
2010,1,21,23,0,0,26.858,0.98,277.033,97087.656,1.195
2010,1,22,0,0,0,45.605,1.462,276.859,97123.36,1.196
2010,1,22,1,0,0.037,65.53,2.621,276.514,97143.504,1.199
2010,1,22,2,0,0.026,63.287,2.468,276.517,97169.136,1.196
2010,1,22,3,0,0.024,79.185,2.438,276.413,97152.656,1.193
2010,1,22,4,0,0.053,88.037,2.847,276.642,97130.68,1.191
2010,1,22,5,0,0,119.37,0.811,277.17,97135.264,1.188
2010,1,22,6,0,0,168.379,1.135,277.912,97147.168,1.18
2010,1,22,7,0,0.071,176.166,3.122,281.336,97142.584,1.171
2010,1,22,8,0,0.668,170.036,4.117,282.807,97119.704,1.167
2010,1,22,9,0,5.209,166.119,7.19,284.815,97118.784,1.169
2010,1,22,10,0,9.186,168.178,8.811,285.443,97082.168,1.167
2010,1,22,11,0,11.322,166.859,9.717,286.402,97034.552,1.167
2010,1,22,12,0,11.78,164.508,9.979,286.991,97002.504,1.167
2010,1,22,13,0,12.939,164.964,10.703,287.455,96975.048,1.165
2010,1,22,14,0,13.196,160.932,11.023,287.677,96919.192,1.164
2010,1,22,15,0,13.974,160.383,12.622,287.101,96823.064,1.163
2010,1,22,16,0,14,158.449,15.125,285.318,96730.6,1.165
2010,1,22,17,0,14,157.092,16.739,285.083,96661.024,1.164
2010,1,22,18,0,14,154.884,18.512,284.891,96604.256,1.163
2010,1,22,19,0,14,155.384,21.28,284.806,96552.992,1.162
2010,1,22,20,0,14,155.246,21.655,284.149,96547.504,1.165
2010,1,22,21,0,14,157.059,22.373,284.018,96509.048,1.166
2010,1,22,22,0,0,160.487,23.227,284.415,96464.184,1.164
2010,1,22,23,0,0,161.673,23.267,284.479,96447.704,1.163
2010,1,23,0,0,0,164.354,24.027,284.863,96415.664,1.161
2010,1,23,1,0,0,165.881,24.176,284.635,96433.968,1.163
2010,1,23,2,0,0,169.04,24.002,284.72,96430.304,1.162
2010,1,23,3,0,0,169.49,24.402,284.143,96373.544,1.165
2010,1,23,4,0,0,176.406,20.978,283.127,96444.032,1.172
2010,1,23,5,0,14,173.769,16.043,283.46,96499.872,1.171
2010,1,23,6,0,14,164.09,14.697,283.493,96456.84,1.169
2010,1,23,7,0,14,172.715,14.639,283.097,96427.544,1.17
2010,1,23,8,0,14,170.677,14.786,283.753,96335.992,1.167
2010,1,23,9,0,14,175.33,13.781,283.652,96323.176,1.168
2010,1,23,10,0,14,177.884,13.678,283.722,96260.92,1.166
2010,1,23,11,0,12.88,184.35,10.62,283.545,96213.304,1.169
2010,1,23,12,0,13.1,192.86,10.901,283.924,96164.784,1.165
2010,1,23,13,0,10.726,201.144,9.433,284.11,96135.488,1.164
2010,1,23,14,0,7.949,225.584,8.325,284.146,96108.928,1.164
2010,1,23,15,0,9.291,248.37,8.868,284.665,96022.864,1.16
2010,1,23,16,0,12.356,191.261,10.324,284.403,95880.048,1.161
2010,1,23,17,0,13.631,199.083,11.563,284.207,95902.936,1.161
2010,1,23,18,0,13.999,200.286,12.728,284.464,95877.304,1.16
2010,1,23,19,0,14,199.698,14.026,284.296,95874.552,1.161
2010,1,23,20,0,14,209.328,13.089,284.055,95848.008,1.161
2010,1,23,21,0,14,208.422,12.768,283.826,95819.616,1.161
2010,1,23,22,0,14,208.175,12.79,283.509,95790.32,1.162
2010,1,23,23,0,13.725,206.115,11.703,283.194,95760.112,1.162
2010,1,24,0,0,2.491,247.148,5.682,282.401,95794.896,1.169
2010,1,24,1,0,7.478,207.73,8.133,282.108,95757.36,1.167
2010,1,24,2,0,10.659,211.289,9.399,282.462,95750.032,1.166
2010,1,24,3,0,9.779,240.113,9.042,282.392,95778.416,1.169
2010,1,24,4,0,0.825,290.041,4.324,281.583,95772.008,1.157
2010,1,24,5,0,1.38,252.133,4.821,280.609,95880.04,1.168
2010,1,24,6,0,0.047,288.525,2.78,278.534,95927.648,1.175
2010,1,24,7,0,0,303.836,0.622,278.607,96006.384,1.185
2010,1,24,8,0,0.017,294.33,2.347,279.315,96044.832,1.185
2010,1,24,9,0,0.726,301.938,4.187,279.282,96121.744,1.186
2010,1,24,10,0,3.266,334.923,6.152,279.175,96232.52,1.19
2010,1,24,11,0,5.629,333.83,7.358,279.672,96272.808,1.188
2010,1,24,12,0,7.377,328.216,8.044,280.048,96334.152,1.188
2010,1,24,13,0,9.851,327.381,9.024,280.564,96381.76,1.187
2010,1,24,14,0,11.177,328.073,9.583,281.177,96444.928,1.186
2010,1,24,15,0,9.04,325.398,8.701,280.881,96504.448,1.188
2010,1,24,16,0,7.936,318.97,8.261,280.368,96570.36,1.189
2010,1,24,17,0,6.489,304.43,7.69,278.568,96621.632,1.191
2010,1,24,18,0,11.696,306.753,9.854,277.732,96695.8,1.194
2010,1,24,19,0,6.983,292.592,7.873,277.109,96736.08,1.196
2010,1,24,20,0,9.725,283.336,8.948,276.779,96775.448,1.197
2010,1,24,21,0,13.119,275.288,10.831,277.286,96791.928,1.195
2010,1,24,22,0,13.595,274.733,11.408,277.152,96799.248,1.196
2010,1,24,23,0,13.992,281.353,12.564,276.828,96849.608,1.199
2010,1,25,0,0,13.791,291.537,11.819,276.618,96876.16,1.2
2010,1,25,1,0,13.753,297.244,11.664,275.888,96925.592,1.205
2010,1,25,2,0,14,297.58,13.608,275.495,96988.776,1.208
2010,1,25,3,0,13.842,293.13,11.969,274.967,97020.816,1.211
2010,1,25,4,0,13.963,284.578,12.406,274.298,97044.616,1.214
2010,1,25,5,0,13.686,304.188,11.453,273.84,97085.824,1.216
2010,1,25,6,0,14,278.084,12.714,273.609,97112.368,1.218
2010,1,25,7,0,14,279.634,12.845,273.563,97154.488,1.22
2010,1,25,8,0,13.311,289.681,10.983,273.85,97206.672,1.222
2010,1,25,9,0,13.193,273.8,10.849,275.369,97257.944,1.219
2010,1,25,10,0,13.864,286.389,12.042,277.02,97268.016,1.214
2010,1,25,11,0,14,292.586,13.239,278.363,97269.84,1.209
2010,1,25,12,0,14,293.519,13.046,278.787,97268.016,1.207
2010,1,25,13,0,14,291.569,13.516,279.325,97304.64,1.205
2010,1,25,14,0,14,288.537,12.93,279.532,97337.6,1.204
2010,1,25,15,0,13.991,287.955,12.546,279.706,97365.984,1.203
2010,1,25,16,0,13.866,287.449,12.088,279.502,97378.8,1.202
2010,1,25,17,0,12.865,280.649,10.501,278.205,97442.888,1.203
